"elementId","contextId","unitId","fact","decimals","factId","ns","roles","scheme","identifier","startDate","endDate","dimension1","value1","dimension2","value2","dimension3","value3","dimension4","value4"
"us-gaap_LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredClaimsPriorYears","D2013_ReserveAdjustmentsMember_OtherPersonalLinesMember","USD","-21000000","-6","Tag1876","http://fasb.org/us-gaap/2013-01-31","DisclosureReserveForPropertyLiabilityInsuranceClaimsAndClaimsExpenseDetails,DisclosureReserveForPropertyLiabilityInsuranceClaimsAndClaimsExpenseDetails2","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:CausesOfIncreaseDecreaseInLiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseAxis","all:ReserveAdjustmentsMember","us-gaap:ReinsurancePremiumsForInsuranceCompaniesByProductSegmentAxis","all:OtherPersonalLinesMember",NA,NA,NA,NA
"us-gaap_LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredClaimsPriorYears","D2013_CatastropheLossReestimatesMember","USD","88000000","-6","Tag1877","http://fasb.org/us-gaap/2013-01-31","DisclosureReserveForPropertyLiabilityInsuranceClaimsAndClaimsExpenseDetails,DisclosureReserveForPropertyLiabilityInsuranceClaimsAndClaimsExpenseDetails2","http://www.sec.gov/CIK","0000899051","2013-01-01","2013-12-31","us-gaap:CausesOfIncreaseDecreaseInLiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseAxis","all:CatastropheLossReestimatesMember",NA,NA,NA,NA,NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2012_OtherInvestmentsMember_InterestRateSwapMember_NondesignatedMember","USD","5541000000","-6","Tag1878","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:OtherInvestmentsMember","us-gaap:DerivativeInstrumentRiskAxis","us-gaap:InterestRateSwapMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2012_OtherInvestmentsMember_InterestRateCapMember_NondesignatedMember","USD","372000000","-6","Tag1879","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:OtherInvestmentsMember","us-gaap:DerivativeInstrumentRiskAxis","us-gaap:InterestRateCapMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2012_OtherInvestmentsMember_EquityAndIndexContractsOptionsAndWarrantsMember_NondesignatedMember","USD","146000000","-6","Tag1880","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:OtherInvestmentsMember","us-gaap:DerivativeInstrumentRiskAxis","all:EquityAndIndexContractsOptionsAndWarrantsMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2012_OtherInvestmentsMember_ForeignCurrencyForwardsAndOptionsMember_NondesignatedMember","USD","258000000","-6","Tag1881","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:OtherInvestmentsMember","us-gaap:DerivativeInstrumentRiskAxis","all:ForeignCurrencyForwardsAndOptionsMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2012_OtherInvestmentsMember_CreditDefaultSwapBuyingProtectionMember_NondesignatedMember","USD","209000000","-6","Tag1882","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:OtherInvestmentsMember","us-gaap:DerivativeInstrumentRiskAxis","us-gaap:CreditDefaultSwapBuyingProtectionMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2012_OtherInvestmentsMember_CreditDefaultSwapSellingProtectionMember_NondesignatedMember","USD","308000000","-6","Tag1883","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:OtherInvestmentsMember","us-gaap:DerivativeInstrumentRiskAxis","us-gaap:CreditDefaultSwapSellingProtectionMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2012_OtherAssetsMember_OtherContractMember_NondesignatedMember","USD","4000000","-6","Tag1884","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:OtherAssetsMember","us-gaap:DerivativeInstrumentRiskAxis","us-gaap:OtherContractMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2012_FixedIncomeSecuritiesMember_EmbeddedDerivativeFinancialInstrumentsEquityIndexedCallOptionsInFixedIncomeSecuritiesMember_NondesignatedMember","USD","90000000","-6","Tag1885","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:FixedIncomeSecuritiesMember","us-gaap:DerivativeInstrumentRiskAxis","all:EmbeddedDerivativeFinancialInstrumentsEquityIndexedCallOptionsInFixedIncomeSecuritiesMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2012_FixedIncomeSecuritiesMember_CreditDefaultSwapMember_NondesignatedMember","USD","12000000","-6","Tag1886","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:FixedIncomeSecuritiesMember","us-gaap:DerivativeInstrumentRiskAxis","us-gaap:CreditDefaultSwapMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2012_NondesignatedMember","USD","7945000000","-6","Tag1887","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA,NA,NA,NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2012_OtherInvestmentsMember_OtherEmbeddedDerivativeFinancialInstrumentsMember_NondesignatedMember","USD","1000000000","-6","Tag1888","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:OtherInvestmentsMember","us-gaap:DerivativeInstrumentRiskAxis","all:OtherEmbeddedDerivativeFinancialInstrumentsMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2012_FixedIncomeSecuritiesMember_EmbeddedDerivativeFinancialInstrumentsConversionOptionsInFixedIncomeSecuritiesMember_NondesignatedMember","USD","5000000","-6","Tag1889","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:FixedIncomeSecuritiesMember","us-gaap:DerivativeInstrumentRiskAxis","all:EmbeddedDerivativeFinancialInstrumentsConversionOptionsInFixedIncomeSecuritiesMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2012","USD","7961000000","-6","Tag1890","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2013_CurrencySwapMember_OtherInvestmentsMember_DesignatedAsHedgingInstrumentMember","USD","16000000","-6","Tag1891","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:OtherInvestmentsMember","us-gaap:DerivativeInstrumentRiskAxis","us-gaap:CurrencySwapMember","us-gaap:HedgingDesignationAxis","us-gaap:DesignatedAsHedgingInstrumentMember",NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2013_InterestRateSwaptionMember_OtherInvestmentsMember_NondesignatedMember","USD","1420000000","-6","Tag1892","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DerivativeInstrumentRiskAxis","us-gaap:InterestRateSwaptionMember","us-gaap:BalanceSheetLocationAxis","us-gaap:OtherInvestmentsMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2013_InterestRateCapMember_OtherInvestmentsMember_NondesignatedMember","USD","61000000","-6","Tag1893","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:OtherInvestmentsMember","us-gaap:DerivativeInstrumentRiskAxis","us-gaap:InterestRateCapMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2013_EquityAndIndexContractsOptionsAndWarrantsMember_OtherInvestmentsMember_NondesignatedMember","USD","3000000","-6","Tag1894","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:OtherInvestmentsMember","us-gaap:DerivativeInstrumentRiskAxis","all:EquityAndIndexContractsOptionsAndWarrantsMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2013_ForeignCurrencyForwardsMember_OtherInvestmentsMember_NondesignatedMember","USD","161000000","-6","Tag1895","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:DerivativeInstrumentRiskAxis","all:ForeignCurrencyForwardsMember","us-gaap:BalanceSheetLocationAxis","us-gaap:OtherInvestmentsMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2013_CreditDefaultSwapBuyingProtectionMember_OtherInvestmentsMember_NondesignatedMember","USD","2000000","-6","Tag1896","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:OtherInvestmentsMember","us-gaap:DerivativeInstrumentRiskAxis","us-gaap:CreditDefaultSwapBuyingProtectionMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2013_CreditDefaultSwapSellingProtectionMember_OtherInvestmentsMember_NondesignatedMember","USD","105000000","-6","Tag1897","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:OtherInvestmentsMember","us-gaap:DerivativeInstrumentRiskAxis","us-gaap:CreditDefaultSwapSellingProtectionMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2013_OtherContractMember_OtherAssetsMember_NondesignatedMember","USD","4000000","-6","Tag1898","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:OtherAssetsMember","us-gaap:DerivativeInstrumentRiskAxis","us-gaap:OtherContractMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeLiabilityNotionalAmount","I2013_InterestRateSwaptionMember_OtherLiabilitiesMember_NondesignatedMember","USD","4570000000","-6","Tag1899","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:OtherLiabilitiesMember","us-gaap:DerivativeInstrumentRiskAxis","us-gaap:InterestRateSwaptionMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2013_CreditDefaultSwapMember_FixedIncomeSecuritiesMember_NondesignatedMember","USD","12000000","-6","Tag1900","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:FixedIncomeSecuritiesMember","us-gaap:DerivativeInstrumentRiskAxis","us-gaap:CreditDefaultSwapMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2013_NondesignatedMember","USD","2768000000","-6","Tag1901","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA,NA,NA,NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2013_OtherEmbeddedDerivativeFinancialInstrumentsMember_OtherInvestmentsMember_NondesignatedMember","USD","1000000000","-6","Tag1902","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:OtherInvestmentsMember","us-gaap:DerivativeInstrumentRiskAxis","all:OtherEmbeddedDerivativeFinancialInstrumentsMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeLiabilityNotionalAmount","I2012","USD","8218000000","-6","Tag1903","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"us-gaap_DerivativeLiabilityNotionalAmount","I2012_OtherLiabilitiesMember_InterestRateSwapMember_NondesignatedMember","USD","1185000000","-6","Tag1904","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:OtherLiabilitiesMember","us-gaap:DerivativeInstrumentRiskAxis","us-gaap:InterestRateSwapMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeAssetNotionalAmount","I2013","USD","2784000000","-6","Tag1905","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2013-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"us-gaap_DerivativeLiabilityNotionalAmount","I2012_OtherLiabilitiesMember_InterestRateSwaptionMember_NondesignatedMember","USD","250000000","-6","Tag1906","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:OtherLiabilitiesMember","us-gaap:DerivativeInstrumentRiskAxis","us-gaap:InterestRateSwaptionMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeLiabilityNotionalAmount","I2012_OtherLiabilitiesMember_InterestRateCapMember_NondesignatedMember","USD","429000000","-6","Tag1907","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:OtherLiabilitiesMember","us-gaap:DerivativeInstrumentRiskAxis","us-gaap:InterestRateCapMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeLiabilityNotionalAmount","I2012_OtherLiabilitiesMember_ForeignCurrencyForwardsAndOptionsMember_NondesignatedMember","USD","139000000","-6","Tag1908","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:OtherLiabilitiesMember","us-gaap:DerivativeInstrumentRiskAxis","all:ForeignCurrencyForwardsAndOptionsMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeLiabilityNotionalAmount","I2012_ContractHolderFundsMember_GuaranteedMinimumAccumulationBenefitMember_NondesignatedMember","USD","820000000","-6","Tag1909","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:ContractHolderFundsMember","us-gaap:DerivativeInstrumentRiskAxis","us-gaap:GuaranteedMinimumAccumulationBenefitMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeLiabilityNotionalAmount","I2012_ContractHolderFundsMember_GuaranteedMinimumWithdrawalBenefitMember_NondesignatedMember","USD","554000000","-6","Tag1910","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:ContractHolderFundsMember","us-gaap:DerivativeInstrumentRiskAxis","us-gaap:GuaranteedMinimumWithdrawalBenefitMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeLiabilityNotionalAmount","I2012_ContractHolderFundsMember_EmbeddedDerivativeEquityIndexedAndForwardStartingOptionsInLifeAndAnnuityProductContractMember_NondesignatedMember","USD","3916000000","-6","Tag1911","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:ContractHolderFundsMember","us-gaap:DerivativeInstrumentRiskAxis","all:EmbeddedDerivativeEquityIndexedAndForwardStartingOptionsInLifeAndAnnuityProductContractMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeLiabilityNotionalAmount","I2012_ContractHolderFundsMember_OtherEmbeddedDerivativeFinancialInstrumentsMember_NondesignatedMember","USD","85000000","-6","Tag1912","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:ContractHolderFundsMember","us-gaap:DerivativeInstrumentRiskAxis","all:OtherEmbeddedDerivativeFinancialInstrumentsMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
"us-gaap_DerivativeLiabilityNotionalAmount","I2012_OtherLiabilitiesMember_CreditDefaultSwapBuyingProtectionMember_NondesignatedMember","USD","420000000","-6","Tag1913","http://fasb.org/us-gaap/2013-01-31","DisclosureDerivativeFinancialInstrumentsAndOffBalanceSheetFinancialInstrumentsDetails","http://www.sec.gov/CIK","0000899051",NA,"2012-12-31","us-gaap:BalanceSheetLocationAxis","us-gaap:OtherLiabilitiesMember","us-gaap:DerivativeInstrumentRiskAxis","us-gaap:CreditDefaultSwapBuyingProtectionMember","us-gaap:HedgingDesignationAxis","us-gaap:NondesignatedMember",NA,NA
